Date/Time,Environment:Site Outdoor Air Drybulb Temperature [C](TimeStep),TZ_CLIMA:Zone Mean Air Temperature [C](TimeStep),TZ_GUARDA:Zone Mean Air Temperature [C](TimeStep),TZ_HABITACION:Zone Mean Air Temperature [C](TimeStep) 
 01/25  01:49:00,20.4,20.4,20.817126493001579,20.81713851102076 
 01/25  01:50:00,20.4,20.4,20.81713851013022,20.817147230311375 
 01/25  01:51:00,20.4,20.4,20.817147229673276,20.817158321753298 
 01/25  01:52:00,20.4,20.4,20.817158320954954,20.817166162299317 
 01/25  01:53:00,20.4,20.399999999999996,20.817166161741914,20.81717638793081 
 01/25  01:54:00,20.4,20.399999999999996,20.81717638721578,20.817183407596663 
 01/25  01:55:00,20.4,20.4,20.8171834071118,20.8171928233811 
 01/25  01:56:00,20.4,20.4,20.817192822741377,20.81719907611122 
 01/25  01:57:00,20.4,20.4,20.81719907569152,20.817207734237394 
 01/25  01:58:00,20.4,20.4,20.81720773366575,20.817213270340479 
 01/25  01:59:00,20.4,20.4,20.81721326997932,20.81722121949233 
 01/25  02:00:00,20.4,20.4,20.817221218982227,20.817226085898179 
 01/25  02:01:00,20.4,20.4,20.81722608558958,20.817233371500057 
 01/25  02:02:00,20.4,20.399999999999996,20.817233371045597,20.817237611994345 
 01/25  02:03:00,20.4,20.400000000000003,20.81723761173291,20.817244276436246 
 01/25  02:04:00,20.4,20.399999999999996,20.81724427603209,20.817247931876897 
 01/25  02:05:00,20.4,20.4,20.81724793165778,20.817254014722506 
 01/25  02:06:00,20.4,20.4,20.81725401436383,20.817257123239924 
 01/25  02:07:00,20.4,20.400000000000003,20.817257123058725,20.817262661419535 
 01/25  02:08:00,20.4,20.4,20.81726266110198,20.81726525860257 
 01/25  02:09:00,20.4,20.399999999999996,20.81726525845533,20.8172702865924 
 01/25  02:10:00,20.4,20.399999999999996,20.817270286312018,20.81727240566129 
 01/25  02:11:00,20.4,20.4,20.817272405544445,20.817276955650344 
 01/25  02:12:00,20.4,20.4,20.817276955403555,20.81727862761774 
 01/25  02:13:00,20.4,20.4,20.81727862752806,20.817282729663238 
 01/25  02:14:00,20.4,20.4,20.817282729446818,20.817283983484214 
 01/25  02:15:00,20.4,20.400000000000003,20.817283983418787,20.817287665656374 
 01/25  02:16:00,20.4,20.4,20.81728766546739,20.817288528368178 
 01/25  02:17:00,20.4,20.4,20.817288528324377,20.817291816885157 
 01/25  02:18:00,20.4,20.4,20.817291816720954,20.817292313737508 
 01/25  02:19:00,20.4,20.4,20.817292313712959,20.817295233091167 
 01/25  02:20:00,20.4,20.400000000000003,20.81729523294934,20.81729538766762 
 01/25  02:21:00,20.4,20.400000000000003,20.817295387660189,20.817297960740694 
 01/25  02:22:00,20.4,20.4,20.817297960619066,20.81729779507174 
 01/25  02:23:00,20.4,20.400000000000003,20.817297795079484,20.817300043246989 
 01/25  02:24:00,20.4,20.4,20.81730004314359,20.8172995779154 
 01/25  02:25:00,20.4,20.4,20.817299577936568,20.817301521177318 
 01/25  02:26:00,20.4,20.4,20.817301521090348,20.817300775416375 
 01/25  02:27:00,20.4,20.4,20.817300775449398,20.817302432446007 
 01/25  02:28:00,20.4,20.4,20.817302432373837,20.81730142423093 
 01/25  02:29:00,20.4,20.4,20.817301424274377,20.817302812494135 
 01/25  02:30:00,20.4,20.400000000000003,20.817302812435309,20.817301558627347 
 01/25  02:31:00,20.4,20.399999999999996,20.81730155867993,20.817302694457046 
 01/25  02:32:00,20.4,20.399999999999996,20.817302694410207,20.81730121064745 
 01/25  02:33:00,20.4,20.4,20.817301210708007,20.81730210932015 
 01/25  02:34:00,20.4,20.4,20.81730210928409,20.81730041025704 
 01/25  02:35:00,20.4,20.399999999999996,20.817300410324525,20.817301086064178 
 01/25  02:36:00,20.4,20.400000000000003,20.81730108603779,20.817299185486037 
 01/25  02:37:00,20.4,20.4,20.81729918555949,20.817299651800309 
 01/25  02:38:00,20.4,20.4,20.81729965178259,20.81729756255883 
 01/25  02:39:00,20.4,20.4,20.817297562637415,20.817297824253566 
 01/25  02:40:00,20.4,20.400000000000003,20.817297824243889,20.81729554071206 
 01/25  02:41:00,20.4,20.4,20.81729554079563,20.81729559656832 
 01/25  02:42:00,20.4,20.4,20.817295596566316,20.817293130996924 
 01/25  02:43:00,20.4,20.400000000000003,20.817293131084715,20.817293001616979 
 01/25  02:44:00,20.4,20.4,20.817293001621509,20.81729037502772 
 01/25  02:45:00,20.4,20.400000000000003,20.817290375118707,20.81729007875373 
 01/25  02:46:00,20.4,20.4,20.817290078763816,20.81728730651819 
 01/25  02:47:00,20.4,20.400000000000003,20.817287306611605,20.81728685662027 
 01/25  02:48:00,20.4,20.399999999999996,20.81728685663517,20.817283948636207 
 01/25  02:49:00,20.4,20.4,20.817283948731526,20.817283351128315 
 01/25  02:50:00,20.4,20.4,20.817283351147557,20.81728031415462 
 01/25  02:51:00,20.4,20.4,20.817280314251435,20.817279579591774 
 01/25  02:52:00,20.4,20.400000000000003,20.81727957961478,20.817276425330726 
 01/25  02:53:00,20.4,20.4,20.817276425428504,20.81727556483163 
