Date/Time,Environment:Site Outdoor Air Drybulb Temperature [C](TimeStep),TZ_CLIMA:Zone Mean Air Temperature [C](TimeStep),TZ_GUARDA:Zone Mean Air Temperature [C](TimeStep),TZ_HABITACION:Zone Mean Air Temperature [C](TimeStep) 
 01/25  00:39:00,20.4,20.4,20.41055170407235,20.410542501502836 
 01/25  00:40:00,20.4,20.400000000000007,20.410542501584069,20.41053330716505 
 01/25  00:41:00,20.4,20.4,20.41053330724614,20.41052412097027 
 01/25  00:42:00,20.4,20.4,20.410524121051215,20.410514942911158 
 01/25  00:43:00,20.4,20.399999999999996,20.410514942991964,20.41050577298038 
 01/25  00:44:00,20.4,20.399999999999996,20.410505773061037,20.41049661117062 
 01/25  00:45:00,20.4,20.4,20.410496611251135,20.410487457474554 
 01/25  00:46:00,20.4,20.4,20.410487457554927,20.41047831188487 
 01/25  00:47:00,20.4,20.399999999999996,20.4104783119651,20.41046917439426 
 01/25  00:48:00,20.4,20.4,20.410469174474348,20.41046004499544 
 01/25  00:49:00,20.4,20.400000000000003,20.41046004507539,20.410450923681105 
 01/25  00:50:00,20.4,20.4,20.410450923760913,20.410441810443964 
 01/25  00:51:00,20.4,20.400000000000003,20.41044181052363,20.410432705276738 
 01/25  00:52:00,20.4,20.4,20.410432705356265,20.410423608172157 
 01/25  00:53:00,20.4,20.400000000000003,20.410423608251546,20.41041451912294 
 01/25  00:54:00,20.4,20.4,20.410414519202189,20.410405438121829 
 01/25  00:55:00,20.4,20.400000000000003,20.410405438200937,20.41039636516157 
 01/25  00:56:00,20.4,20.4,20.410396365240538,20.410387300234928 
 01/25  00:57:00,20.4,20.4,20.410387300313756,20.410378243334664 
 01/25  00:58:00,20.4,20.4,20.410378243413356,20.41036919445355 
 01/25  00:59:00,20.4,20.4,20.410369194532107,20.41036015358436 
 01/25  01:00:00,20.4,20.4,20.410360153662773,20.41035112071987 
 01/25  01:01:00,20.4,20.399999999999996,20.410351120798145,20.41034209585288 
 01/25  01:02:00,20.4,20.4,20.410342095931019,20.410333078976178 
 01/25  01:03:00,20.4,20.4,20.410333079054177,20.41032407008257 
 01/25  01:04:00,20.4,20.4,20.410324070160429,20.410315069164868 
 01/25  01:05:00,20.4,20.4,20.410315069242594,20.41030607621587 
 01/25  01:06:00,20.4,20.4,20.410306076293457,20.410297091228406 
 01/25  01:07:00,20.4,20.400000000000003,20.410297091305855,20.410288114195298 
 01/25  01:08:00,20.4,20.4,20.410288114272608,20.41027914510937 
 01/25  01:09:00,20.4,20.4,20.41027914518655,20.410270183963467 
 01/25  01:10:00,20.4,20.400000000000003,20.410270184040504,20.41026123075043 
 01/25  01:11:00,20.4,20.400000000000003,20.41026123082733,20.41025228546311 
 01/25  01:12:00,20.4,20.399999999999996,20.410252285539877,20.410243348094367 
 01/25  01:13:00,20.4,20.4,20.410243348170999,20.410234418637058 
 01/25  01:14:00,20.4,20.399999999999996,20.410234418713555,20.41022549708406 
 01/25  01:15:00,20.4,20.4,20.41022549716042,20.41021658342825 
 01/25  01:16:00,20.4,20.400000000000003,20.410216583504476,20.410207677662517 
 01/25  01:17:00,20.4,20.4,20.410207677738609,20.41019877977975 
 01/25  01:18:00,20.4,20.4,20.41019877985571,20.410189889772867 
 01/25  01:19:00,20.4,20.4,20.4101898898487,20.41018100763478 
 01/25  01:20:00,20.4,20.4,20.41018100771047,20.410172133358409 
 01/25  01:21:00,20.4,20.399999999999996,20.41017213343397,20.410163266936676 
 01/25  01:22:00,20.4,20.400000000000003,20.4101632670121,20.41015440836251 
 01/25  01:23:00,20.4,20.4,20.410154408437806,20.410145557628849 
 01/25  01:24:00,20.4,20.4,20.41014555770401,20.410136714728627 
 01/25  01:25:00,20.4,20.400000000000003,20.410136714803654,20.410127879654796 
 01/25  01:26:00,20.4,20.400000000000003,20.41012787972969,20.410119052400284 
 01/25  01:27:00,20.4,20.4,20.410119052475044,20.410110232958045 
 01/25  01:28:00,20.4,20.400000000000003,20.410110233032677,20.410101421321039 
 01/25  01:29:00,20.4,20.400000000000003,20.410101421395539,20.41009261748223 
 01/25  01:30:00,20.4,20.4,20.410092617556594,20.410083821434598 
 01/25  01:31:00,20.4,20.400000000000003,20.41008382150883,20.410075033171123 
 01/25  01:32:00,20.4,20.4,20.410075033245229,20.410066252684798 
 01/25  01:33:00,20.4,20.400000000000003,20.410066252758769,20.410057479968637 
 01/25  01:34:00,20.4,20.400000000000003,20.410057480042484,20.410048715015649 
 01/25  01:35:00,20.4,20.4,20.410048715089365,20.410039957818847 
 01/25  01:36:00,20.4,20.4,20.41003995789243,20.410031208371245 
 01/25  01:37:00,20.4,20.400000000000003,20.4100312084447,20.410022466665873 
 01/25  01:38:00,20.4,20.4,20.410022466739194,20.410013732695764 
 01/25  01:39:00,20.4,20.4,20.41001373276896,20.41000500645395 
 01/25  01:40:00,20.4,20.400000000000003,20.41000500652701,20.409996287933475 
 01/25  01:41:00,20.4,20.400000000000003,20.40999628800641,20.40998757712738 
 01/25  01:42:00,20.4,20.4,20.40998757720019,20.409978874028725 
 01/25  01:43:00,20.4,20.4,20.4099788741014,20.40997017863056 
