Date/Time,Environment:Site Outdoor Air Drybulb Temperature [C](TimeStep),THERMAL ZONE 1:Zone Mean Air Temperature [C](TimeStep) 
 01/26  12:53:00,20.4,20.403248195670398 
 01/26  12:54:00,20.4,20.40324819566973 
 01/26  12:55:00,20.4,20.403248195669076 
 01/26  12:56:00,20.4,20.403248195668437 
 01/26  12:57:00,20.4,20.4032481956678 
 01/26  12:58:00,20.4,20.40324819566716 
 01/26  12:59:00,20.4,20.403248195666508 
 01/26  13:00:00,20.4,20.403248195665836 
 01/26  13:01:00,20.4,20.40324819566515 
 01/26  13:02:00,20.4,20.403248195664458 
 01/26  13:03:00,20.4,20.403248195663765 
 01/26  13:04:00,20.4,20.40324819566308 
 01/26  13:05:00,20.4,20.403248195662408 
 01/26  13:06:00,20.4,20.403248195661758 
 01/26  13:07:00,20.4,20.40324819566113 
 01/26  13:08:00,20.4,20.403248195660536 
 01/26  13:09:00,20.4,20.403248195659967 
 01/26  13:10:00,20.4,20.403248195659427 
 01/26  13:11:00,20.4,20.40324819565891 
 01/26  13:12:00,20.4,20.403248195658415 
 01/26  13:13:00,20.4,20.403248195657925 
 01/26  13:14:00,20.4,20.40324819565742 
 01/26  13:15:00,20.4,20.40324819565689 
 01/26  13:16:00,20.4,20.40324819565634 
 01/26  13:17:00,20.4,20.403248195655757 
 01/26  13:18:00,20.4,20.403248195655146 
 01/26  13:19:00,20.4,20.403248195654514 
 01/26  13:20:00,20.4,20.40324819565386 
 01/26  13:21:00,20.4,20.403248195653185 
 01/26  13:22:00,20.4,20.403248195652485 
 01/26  13:23:00,20.4,20.403248195651757 
 01/26  13:24:00,20.4,20.403248195650986 
 01/26  13:25:00,20.4,20.403248195650165 
 01/26  13:26:00,20.4,20.403248195649295 
 01/26  13:27:00,20.4,20.403248195648375 
 01/26  13:28:00,20.4,20.403248195647408 
 01/26  13:29:00,20.4,20.403248195646396 
 01/26  13:30:00,20.4,20.403248195645337 
 01/26  13:31:00,20.4,20.403248195644239 
 01/26  13:32:00,20.4,20.403248195643106 
 01/26  13:33:00,20.4,20.403248195641937 
 01/26  13:34:00,20.4,20.403248195640747 
 01/26  13:35:00,20.4,20.403248195639553 
 01/26  13:36:00,20.4,20.403248195638377 
 01/26  13:37:00,20.4,20.40324819563723 
 01/26  13:38:00,20.4,20.40324819563613 
 01/26  13:39:00,20.4,20.403248195635116 
 01/26  13:40:00,20.4,20.403248195634196 
 01/26  13:41:00,20.4,20.40324819563338 
 01/26  13:42:00,20.4,20.40324819563268 
 01/26  13:43:00,20.4,20.403248195632096 
 01/26  13:44:00,20.4,20.40324819563163 
 01/26  13:45:00,20.4,20.403248195631279 
 01/26  13:46:00,20.4,20.403248195631048 
 01/26  13:47:00,20.4,20.403248195630927 
 01/26  13:48:00,20.4,20.40324819563092 
 01/26  13:49:00,20.4,20.403248195631009 
 01/26  13:50:00,20.4,20.403248195631187 
 01/26  13:51:00,20.4,20.403248195631446 
 01/26  13:52:00,20.4,20.403248195631766 
 01/26  13:53:00,20.4,20.403248195632128 
 01/26  13:54:00,20.4,20.40324819563252 
 01/26  13:55:00,20.4,20.403248195632928 
 01/26  13:56:00,20.4,20.403248195633326 
 01/26  13:57:00,20.4,20.403248195633688 
 01/26  13:58:00,20.4,20.403248195634 
 01/26  13:59:00,20.4,20.403248195634246 
 01/26  14:00:00,20.4,20.40324819563441 
 01/26  14:01:00,20.4,20.403248195634494 
 01/26  14:02:00,20.4,20.403248195634498 
 01/26  14:03:00,20.4,20.403248195634434 
 01/26  14:04:00,20.4,20.403248195634324 
 01/26  14:05:00,20.4,20.40324819563419 
 01/26  14:06:00,20.4,20.403248195634064 
 01/26  14:07:00,20.4,20.40324819563395 
 01/26  14:08:00,20.4,20.403248195633866 
 01/26  14:09:00,20.4,20.403248195633819 
 01/26  14:10:00,20.4,20.40324819563381 
 01/26  14:11:00,20.4,20.403248195633844 
 01/26  14:12:00,20.4,20.403248195633905 
 01/26  14:13:00,20.4,20.40324819563399 
 01/26  14:14:00,20.4,20.403248195634104 
 01/26  14:15:00,20.4,20.403248195634246 
 01/26  14:16:00,20.4,20.403248195634416 
 01/26  14:17:00,20.4,20.403248195634608 
 01/26  14:18:00,20.4,20.403248195634828 
 01/26  14:19:00,20.4,20.40324819563506 
 01/26  14:20:00,20.4,20.403248195635319 
 01/26  14:21:00,20.4,20.403248195635585 
 01/26  14:22:00,20.4,20.40324819563585 
 01/26  14:23:00,20.4,20.403248195636107 
 01/26  14:24:00,20.4,20.40324819563635 
 01/26  14:25:00,20.4,20.40324819563658 
 01/26  14:26:00,20.4,20.403248195636786 
 01/26  14:27:00,20.4,20.403248195636964 
 01/26  14:28:00,20.4,20.403248195637095 
 01/26  14:29:00,20.4,20.40324819563718 
 01/26  14:30:00,20.4,20.40324819563721 
 01/26  14:31:00,20.4,20.40324819563719 
 01/26  14:32:00,20.4,20.40324819563712 
 01/26  14:33:00,20.4,20.40324819563701 
 01/26  14:34:00,20.4,20.403248195636875 
 01/26  14:35:00,20.4,20.403248195636725 
 01/26  14:36:00,20.4,20.403248195636569 
 01/26  14:37:00,20.4,20.403248195636427 
 01/26  14:38:00,20.4,20.403248195636306 
 01/26  14:39:00,20.4,20.403248195636203 
 01/26  14:40:00,20.4,20.403248195636129 
 01/26  14:41:00,20.4,20.40324819563609 
 01/26  14:42:00,20.4,20.403248195636079 
 01/26  14:43:00,20.4,20.403248195636097 
 01/26  14:44:00,20.4,20.403248195636153 
 01/26  14:45:00,20.4,20.40324819563625 
 01/26  14:46:00,20.4,20.403248195636395 
 01/26  14:47:00,20.4,20.40324819563658 
 01/26  14:48:00,20.4,20.403248195636807 
 01/26  14:49:00,20.4,20.40324819563707 
 01/26  14:50:00,20.4,20.403248195637347 
 01/26  14:51:00,20.4,20.40324819563763 
 01/26  14:52:00,20.4,20.40324819563791 
 01/26  14:53:00,20.4,20.40324819563817 
 01/26  14:54:00,20.4,20.40324819563842 
 01/26  14:55:00,20.4,20.403248195638647 
 01/26  14:56:00,20.4,20.40324819563886 
 01/26  14:57:00,20.4,20.403248195639056 
 01/26  14:58:00,20.4,20.40324819563925 
 01/26  14:59:00,20.4,20.40324819563944 
 01/26  15:00:00,20.4,20.403248195639635 
 01/26  15:01:00,20.4,20.40324819563983 
 01/26  15:02:00,20.4,20.40324819564003 
 01/26  15:03:00,20.4,20.403248195640236 
 01/26  15:04:00,20.4,20.403248195640449 
 01/26  15:05:00,20.4,20.403248195640658 
 01/26  15:06:00,20.4,20.40324819564086 
 01/26  15:07:00,20.4,20.403248195641067 
 01/26  15:08:00,20.4,20.403248195641266 
 01/26  15:09:00,20.4,20.403248195641468 
 01/26  15:10:00,20.4,20.403248195641685 
 01/26  15:11:00,20.4,20.40324819564192 
 01/26  15:12:00,20.4,20.403248195642168 
 01/26  15:13:00,20.4,20.403248195642438 
 01/26  15:14:00,20.4,20.403248195642719 
 01/26  15:15:00,20.4,20.40324819564301 
 01/26  15:16:00,20.4,20.40324819564331 
 01/26  15:17:00,20.4,20.403248195643618 
 01/26  15:18:00,20.4,20.40324819564393 
 01/26  15:19:00,20.4,20.40324819564425 
 01/26  15:20:00,20.4,20.403248195644584 
 01/26  15:21:00,20.4,20.40324819564496 
 01/26  15:22:00,20.4,20.40324819564538 
 01/26  15:23:00,20.4,20.40324819564586 
 01/26  15:24:00,20.4,20.40324819564639 
 01/26  15:25:00,20.4,20.403248195646968 
 01/26  15:26:00,20.4,20.403248195647575 
 01/26  15:27:00,20.4,20.40324819564818 
 01/26  15:28:00,20.4,20.403248195648776 
 01/26  15:29:00,20.4,20.40324819564933 
 01/26  15:30:00,20.4,20.40324819564982 
 01/26  15:31:00,20.4,20.40324819565022 
 01/26  15:32:00,20.4,20.403248195650538 
 01/26  15:33:00,20.4,20.403248195650766 
 01/26  15:34:00,20.4,20.403248195650908 
 01/26  15:35:00,20.4,20.40324819565097 
 01/26  15:36:00,20.4,20.403248195650965 
 01/26  15:37:00,20.4,20.403248195650904 
 01/26  15:38:00,20.4,20.40324819565079 
 01/26  15:39:00,20.4,20.40324819565063 
 01/26  15:40:00,20.4,20.40324819565042 
 01/26  15:41:00,20.4,20.40324819565016 
 01/26  15:42:00,20.4,20.403248195649839 
 01/26  15:43:00,20.4,20.40324819564945 
 01/26  15:44:00,20.4,20.40324819564899 
 01/26  15:45:00,20.4,20.403248195648467 
 01/26  15:46:00,20.4,20.40324819564788 
 01/26  15:47:00,20.4,20.40324819564723 
 01/26  15:48:00,20.4,20.403248195646513 
 01/26  15:49:00,20.4,20.403248195645746 
 01/26  15:50:00,20.4,20.40324819564493 
 01/26  15:51:00,20.4,20.403248195644087 
 01/26  15:52:00,20.4,20.40324819564324 
 01/26  15:53:00,20.4,20.4032481956424 
 01/26  15:54:00,20.4,20.403248195641586 
 01/26  15:55:00,20.4,20.403248195640825 
 01/26  15:56:00,20.4,20.40324819564014 
 01/26  15:57:00,20.4,20.403248195639546 
 01/26  15:58:00,20.4,20.403248195639063 
 01/26  15:59:00,20.4,20.40324819563871 
 01/26  16:00:00,20.4,20.40324819563849 
 01/26  16:01:00,20.4,20.40324819563839 
 01/26  16:02:00,20.4,20.403248195638395 
 01/26  16:03:00,20.4,20.403248195638484 
 01/26  16:04:00,20.4,20.403248195638637 
 01/26  16:05:00,20.4,20.403248195638836 
 01/26  16:06:00,20.4,20.403248195639063 
 01/26  16:07:00,20.4,20.403248195639305 
 01/26  16:08:00,20.4,20.40324819563955 
 01/26  16:09:00,20.4,20.403248195639795 
 01/26  16:10:00,20.4,20.403248195640037 
 01/26  16:11:00,20.4,20.403248195640264 
 01/26  16:12:00,20.4,20.403248195640484 
 01/26  16:13:00,20.4,20.40324819564069 
 01/26  16:14:00,20.4,20.4032481956409 
 01/26  16:15:00,20.4,20.40324819564112 
 01/26  16:16:00,20.4,20.403248195641355 
 01/26  16:17:00,20.4,20.403248195641603 
 01/26  16:18:00,20.4,20.40324819564187 
 01/26  16:19:00,20.4,20.40324819564216 
 01/26  16:20:00,20.4,20.403248195642474 
 01/26  16:21:00,20.4,20.403248195642804 
 01/26  16:22:00,20.4,20.403248195643159 
 01/26  16:23:00,20.4,20.403248195643536 
 01/26  16:24:00,20.4,20.403248195643934 
 01/26  16:25:00,20.4,20.40324819564434 
 01/26  16:26:00,20.4,20.403248195644755 
 01/26  16:27:00,20.4,20.40324819564515 
 01/26  16:28:00,20.4,20.403248195645515 
 01/26  16:29:00,20.4,20.40324819564583 
 01/26  16:30:00,20.4,20.403248195646098 
 01/26  16:31:00,20.4,20.403248195646307 
 01/26  16:32:00,20.4,20.403248195646456 
 01/26  16:33:00,20.4,20.403248195646545 
 01/26  16:34:00,20.4,20.403248195646566 
 01/26  16:35:00,20.4,20.403248195646506 
 01/26  16:36:00,20.4,20.403248195646353 
 01/26  16:37:00,20.4,20.40324819564609 
 01/26  16:38:00,20.4,20.403248195645725 
 01/26  16:39:00,20.4,20.403248195645248 
 01/26  16:40:00,20.4,20.403248195644669 
 01/26  16:41:00,20.4,20.403248195643998 
 01/26  16:42:00,20.4,20.40324819564324 
 01/26  16:43:00,20.4,20.40324819564241 
 01/26  16:44:00,20.4,20.403248195641525 
 01/26  16:45:00,20.4,20.403248195640605 
 01/26  16:46:00,20.4,20.403248195639685 
 01/26  16:47:00,20.4,20.403248195638775 
 01/26  16:48:00,20.4,20.403248195637909 
 01/26  16:49:00,20.4,20.403248195637099 
 01/26  16:50:00,20.4,20.40324819563636 
 01/26  16:51:00,20.4,20.40324819563569 
 01/26  16:52:00,20.4,20.403248195635095 
 01/26  16:53:00,20.4,20.40324819563456 
 01/26  16:54:00,20.4,20.403248195634075 
 01/26  16:55:00,20.4,20.403248195633624 
 01/26  16:56:00,20.4,20.40324819563319 
 01/26  16:57:00,20.4,20.40324819563276 
 01/26  16:58:00,20.4,20.403248195632324 
 01/26  16:59:00,20.4,20.40324819563187 
 01/26  17:00:00,20.4,20.40324819563141 
 01/26  17:01:00,20.4,20.403248195630945 
 01/26  17:02:00,20.4,20.40324819563048 
 01/26  17:03:00,20.4,20.40324819563002 
 01/26  17:04:00,20.4,20.403248195629595 
 01/26  17:05:00,20.4,20.403248195629215 
 01/26  17:06:00,20.4,20.403248195628878 
 01/26  17:07:00,20.4,20.403248195628597 
 01/26  17:08:00,20.4,20.40324819562838 
 01/26  17:09:00,20.4,20.40324819562821 
 01/26  17:10:00,20.4,20.403248195628089 
 01/26  17:11:00,20.4,20.403248195628018 
 01/26  17:12:00,20.4,20.40324819562798 
 01/26  17:13:00,20.4,20.40324819562798 
 01/26  17:14:00,20.4,20.403248195628014 
 01/26  17:15:00,20.4,20.403248195628068 
 01/26  17:16:00,20.4,20.403248195628135 
 01/26  17:17:00,20.4,20.403248195628213 
 01/26  17:18:00,20.4,20.403248195628295 
 01/26  17:19:00,20.4,20.403248195628373 
 01/26  17:20:00,20.4,20.403248195628448 
 01/26  17:21:00,20.4,20.40324819562852 
 01/26  17:22:00,20.4,20.4032481956286 
 01/26  17:23:00,20.4,20.403248195628689 
 01/26  17:24:00,20.4,20.40324819562878 
 01/26  17:25:00,20.4,20.403248195628885 
 01/26  17:26:00,20.4,20.403248195628998 
 01/26  17:27:00,20.4,20.40324819562913 
 01/26  17:28:00,20.4,20.403248195629275 
 01/26  17:29:00,20.4,20.403248195629439 
 01/26  17:30:00,20.4,20.403248195629627 
 01/26  17:31:00,20.4,20.403248195629837 
 01/26  17:32:00,20.4,20.40324819563007 
 01/26  17:33:00,20.4,20.403248195630338 
 01/26  17:34:00,20.4,20.403248195630643 
 01/26  17:35:00,20.4,20.403248195630995 
 01/26  17:36:00,20.4,20.40324819563138 
 01/26  17:37:00,20.4,20.40324819563181 
 01/26  17:38:00,20.4,20.403248195632274 
 01/26  17:39:00,20.4,20.403248195632764 
 01/26  17:40:00,20.4,20.403248195633279 
 01/26  17:41:00,20.4,20.40324819563382 
 01/26  17:42:00,20.4,20.403248195634398 
 01/26  17:43:00,20.4,20.403248195635013 
 01/26  17:44:00,20.4,20.40324819563567 
 01/26  17:45:00,20.4,20.40324819563638 
 01/26  17:46:00,20.4,20.40324819563714 
 01/26  17:47:00,20.4,20.403248195637948 
 01/26  17:48:00,20.4,20.4032481956388 
 01/26  17:49:00,20.4,20.40324819563971 
 01/26  17:50:00,20.4,20.403248195640676 
 01/26  17:51:00,20.4,20.403248195641696 
 01/26  17:52:00,20.4,20.403248195642769 
 01/26  17:53:00,20.4,20.4032481956439 
 01/26  17:54:00,20.4,20.403248195645099 
 01/26  17:55:00,20.4,20.40324819564636 
 01/26  17:56:00,20.4,20.403248195647675 
 01/26  17:57:00,20.4,20.403248195649025 
 01/26  17:58:00,20.4,20.40324819565041 
 01/26  17:59:00,20.4,20.40324819565182 
 01/26  18:00:00,20.4,20.40324819565323 
 01/26  18:01:00,20.4,20.403248195654638 
 01/26  18:02:00,20.4,20.40324819565603 
 01/26  18:03:00,20.4,20.403248195657409 
 01/26  18:04:00,20.4,20.403248195658767 
 01/26  18:05:00,20.4,20.403248195660095 
 01/26  18:06:00,20.4,20.403248195661388 
 01/26  18:07:00,20.4,20.403248195662635 
 01/26  18:08:00,20.4,20.403248195663843 
 01/26  18:09:00,20.4,20.403248195665005 
 01/26  18:10:00,20.4,20.403248195666124 
 01/26  18:11:00,20.4,20.4032481956672 
 01/26  18:12:00,20.4,20.40324819566824 
 01/26  18:13:00,20.4,20.403248195669258 
 01/26  18:14:00,20.4,20.40324819567024 
 01/26  18:15:00,20.4,20.40324819567119 
 01/26  18:16:00,20.4,20.4032481956721 
 01/26  18:17:00,20.4,20.403248195672963 
 01/26  18:18:00,20.4,20.40324819567377 
 01/26  18:19:00,20.4,20.403248195674509 
 01/26  18:20:00,20.4,20.40324819567517 
 01/26  18:21:00,20.4,20.403248195675756 
 01/26  18:22:00,20.4,20.403248195676257 
 01/26  18:23:00,20.4,20.40324819567667 
 01/26  18:24:00,20.4,20.403248195677013 
 01/26  18:25:00,20.4,20.403248195677283 
 01/26  18:26:00,20.4,20.403248195677486 
 01/26  18:27:00,20.4,20.40324819567763 
 01/26  18:28:00,20.4,20.40324819567773 
 01/26  18:29:00,20.4,20.403248195677798 
 01/26  18:30:00,20.4,20.40324819567785 
 01/26  18:31:00,20.4,20.403248195677909 
 01/26  18:32:00,20.4,20.40324819567799 
 01/26  18:33:00,20.4,20.4032481956781 
 01/26  18:34:00,20.4,20.40324819567825 
 01/26  18:35:00,20.4,20.403248195678445 
 01/26  18:36:00,20.4,20.403248195678679 
 01/26  18:37:00,20.4,20.40324819567895 
 01/26  18:38:00,20.4,20.403248195679259 
 01/26  18:39:00,20.4,20.403248195679585 
 01/26  18:40:00,20.4,20.403248195679916 
 01/26  18:41:00,20.4,20.403248195680236 
 01/26  18:42:00,20.4,20.403248195680534 
 01/26  18:43:00,20.4,20.4032481956808 
 01/26  18:44:00,20.4,20.403248195681038 
 01/26  18:45:00,20.4,20.403248195681255 
 01/26  18:46:00,20.4,20.403248195681443 
 01/26  18:47:00,20.4,20.403248195681607 
 01/26  18:48:00,20.4,20.40324819568173 
 01/26  18:49:00,20.4,20.403248195681809 
 01/26  18:50:00,20.4,20.40324819568184 
 01/26  18:51:00,20.4,20.403248195681824 
 01/26  18:52:00,20.4,20.40324819568175 
 01/26  18:53:00,20.4,20.403248195681635 
 01/26  18:54:00,20.4,20.403248195681475 
 01/26  18:55:00,20.4,20.40324819568128 
 01/26  18:56:00,20.4,20.403248195681049 
 01/26  18:57:00,20.4,20.40324819568078 
 01/26  18:58:00,20.4,20.403248195680466 
 01/26  18:59:00,20.4,20.403248195680108 
 01/26  19:00:00,20.4,20.403248195679699 
 01/26  19:01:00,20.4,20.403248195679244 
 01/26  19:02:00,20.4,20.403248195678747 
 01/26  19:03:00,20.4,20.403248195678214 
 01/26  19:04:00,20.4,20.403248195677649 
 01/26  19:05:00,20.4,20.403248195677067 
 01/26  19:06:00,20.4,20.40324819567647 
 01/26  19:07:00,20.4,20.403248195675848 
 01/26  19:08:00,20.4,20.403248195675205 
 01/26  19:09:00,20.4,20.40324819567453 
 01/26  19:10:00,20.4,20.40324819567381 
 01/26  19:11:00,20.4,20.403248195673056 
 01/26  19:12:00,20.4,20.40324819567225 
 01/26  19:13:00,20.4,20.40324819567141 
 01/26  19:14:00,20.4,20.403248195670515 
 01/26  19:15:00,20.4,20.403248195669567 
 01/26  19:16:00,20.4,20.40324819566856 
 01/26  19:17:00,20.4,20.403248195667496 
 01/26  19:18:00,20.4,20.403248195666366 
 01/26  19:19:00,20.4,20.403248195665179 
 01/26  19:20:00,20.4,20.40324819566394 
 01/26  19:21:00,20.4,20.40324819566266 
 01/26  19:22:00,20.4,20.40324819566135 
 01/26  19:23:00,20.4,20.40324819566003 
 01/26  19:24:00,20.4,20.403248195658706 
 01/26  19:25:00,20.4,20.40324819565738 
 01/26  19:26:00,20.4,20.40324819565605 
 01/26  19:27:00,20.4,20.403248195654727 
 01/26  19:28:00,20.4,20.403248195653395 
 01/26  19:29:00,20.4,20.403248195652059 
 01/26  19:30:00,20.4,20.40324819565072 
 01/26  19:31:00,20.4,20.40324819564938 
 01/26  19:32:00,20.4,20.403248195648048 
 01/26  19:33:00,20.4,20.40324819564672 
 01/26  19:34:00,20.4,20.403248195645408 
 01/26  19:35:00,20.4,20.40324819564412 
 01/26  19:36:00,20.4,20.403248195642868 
 01/26  19:37:00,20.4,20.403248195641657 
 01/26  19:38:00,20.4,20.4032481956405 
 01/26  19:39:00,20.4,20.403248195639404 
 01/26  19:40:00,20.4,20.403248195638367 
 01/26  19:41:00,20.4,20.403248195637404 
 01/26  19:42:00,20.4,20.403248195636527 
 01/26  19:43:00,20.4,20.403248195635738 
 01/26  19:44:00,20.4,20.403248195635038 
 01/26  19:45:00,20.4,20.403248195634438 
 01/26  19:46:00,20.4,20.403248195633926 
 01/26  19:47:00,20.4,20.4032481956335 
 01/26  19:48:00,20.4,20.403248195633148 
 01/26  19:49:00,20.4,20.40324819563286 
 01/26  19:50:00,20.4,20.40324819563262 
 01/26  19:51:00,20.4,20.40324819563241 
 01/26  19:52:00,20.4,20.403248195632224 
 01/26  19:53:00,20.4,20.403248195632047 
 01/26  19:54:00,20.4,20.40324819563187 
 01/26  19:55:00,20.4,20.403248195631695 
 01/26  19:56:00,20.4,20.403248195631517 
 01/26  19:57:00,20.4,20.40324819563135 
 01/26  19:58:00,20.4,20.403248195631215 
 01/26  19:59:00,20.4,20.40324819563112 
 01/26  20:00:00,20.4,20.403248195631084 
 01/26  20:01:00,20.4,20.403248195631116 
 01/26  20:02:00,20.4,20.403248195631226 
 01/26  20:03:00,20.4,20.403248195631425 
 01/26  20:04:00,20.4,20.403248195631698 
 01/26  20:05:00,20.4,20.40324819563203 
 01/26  20:06:00,20.4,20.40324819563242 
 01/26  20:07:00,20.4,20.40324819563283 
 01/26  20:08:00,20.4,20.403248195633247 
 01/26  20:09:00,20.4,20.403248195633649 
 01/26  20:10:00,20.4,20.40324819563402 
 01/26  20:11:00,20.4,20.403248195634356 
 01/26  20:12:00,20.4,20.403248195634647 
 01/26  20:13:00,20.4,20.40324819563489 
 01/26  20:14:00,20.4,20.403248195635088 
 01/26  20:15:00,20.4,20.403248195635233 
 01/26  20:16:00,20.4,20.403248195635326 
 01/26  20:17:00,20.4,20.403248195635375 
 01/26  20:18:00,20.4,20.403248195635397 
 01/26  20:19:00,20.4,20.403248195635393 
 01/26  20:20:00,20.4,20.403248195635365 
 01/26  20:21:00,20.4,20.403248195635308 
 01/26  20:22:00,20.4,20.403248195635219 
 01/26  20:23:00,20.4,20.403248195635095 
 01/26  20:24:00,20.4,20.403248195634928 
 01/26  20:25:00,20.4,20.4032481956347 
 01/26  20:26:00,20.4,20.40324819563441 
 01/26  20:27:00,20.4,20.403248195634068 
 01/26  20:28:00,20.4,20.403248195633677 
 01/26  20:29:00,20.4,20.403248195633244 
 01/26  20:30:00,20.4,20.403248195632789 
 01/26  20:31:00,20.4,20.403248195632324 
 01/26  20:32:00,20.4,20.403248195631858 
 01/26  20:33:00,20.4,20.403248195631407 
 01/26  20:34:00,20.4,20.403248195630984 
 01/26  20:35:00,20.4,20.403248195630604 
 01/26  20:36:00,20.4,20.403248195630274 
 01/26  20:37:00,20.4,20.403248195629993 
 01/26  20:38:00,20.4,20.403248195629755 
 01/26  20:39:00,20.4,20.40324819562956 
 01/26  20:40:00,20.4,20.403248195629407 
 01/26  20:41:00,20.4,20.403248195629293 
 01/26  20:42:00,20.4,20.40324819562921 
 01/26  20:43:00,20.4,20.403248195629158 
 01/26  20:44:00,20.4,20.403248195629133 
 01/26  20:45:00,20.4,20.403248195629137 
 01/26  20:46:00,20.4,20.403248195629169 
 01/26  20:47:00,20.4,20.40324819562922 
 01/26  20:48:00,20.4,20.403248195629297 
 01/26  20:49:00,20.4,20.40324819562939 
 01/26  20:50:00,20.4,20.4032481956295 
 01/26  20:51:00,20.4,20.403248195629616 
 01/26  20:52:00,20.4,20.403248195629723 
 01/26  20:53:00,20.4,20.403248195629826 
 01/26  20:54:00,20.4,20.403248195629929 
 01/26  20:55:00,20.4,20.403248195630039 
 01/26  20:56:00,20.4,20.403248195630167 
 01/26  20:57:00,20.4,20.403248195630316 
 01/26  20:58:00,20.4,20.403248195630508 
 01/26  20:59:00,20.4,20.40324819563073 
 01/26  21:00:00,20.4,20.403248195630995 
 01/26  21:01:00,20.4,20.403248195631293 
 01/26  21:02:00,20.4,20.403248195631627 
 01/26  21:03:00,20.4,20.403248195631986 
 01/26  21:04:00,20.4,20.40324819563235 
 01/26  21:05:00,20.4,20.40324819563271 
 01/26  21:06:00,20.4,20.403248195633048 
 01/26  21:07:00,20.4,20.403248195633368 
 01/26  21:08:00,20.4,20.40324819563366 
 01/26  21:09:00,20.4,20.403248195633929 
 01/26  21:10:00,20.4,20.403248195634175 
 01/26  21:11:00,20.4,20.4032481956344 
 01/26  21:12:00,20.4,20.40324819563461 
 01/26  21:13:00,20.4,20.4032481956348 
 01/26  21:14:00,20.4,20.40324819563496 
