Date/Time,Environment:Site Outdoor Air Drybulb Temperature [C](TimeStep),TZ_CLIMA:Zone Mean Air Temperature [C](TimeStep),TZ_GUARDA:Zone Mean Air Temperature [C](TimeStep),TZ_HABITACION:Zone Mean Air Temperature [C](TimeStep) 
 01/30  03:43:00,20.4,20.4,20.399999999810288,20.399999999809844 
 01/30  03:44:00,20.4,20.4,20.399999999809844,20.399999999809393 
 01/30  03:45:00,20.4,20.399999999999996,20.399999999809397,20.399999999808935 
 01/30  03:46:00,20.4,20.399999999999996,20.399999999808935,20.399999999808466 
 01/30  03:47:00,20.4,20.399999999999996,20.399999999808466,20.39999999980798 
 01/30  03:48:00,20.4,20.399999999999996,20.399999999807979,20.399999999807485 
 01/30  03:49:00,20.4,20.4,20.39999999980748,20.399999999806974 
 01/30  03:50:00,20.4,20.399999999999996,20.399999999806974,20.399999999806455 
 01/30  03:51:00,20.4,20.399999999999996,20.39999999980645,20.399999999805936 
 01/30  03:52:00,20.4,20.399999999999996,20.399999999805936,20.399999999805414 
 01/30  03:53:00,20.4,20.4,20.39999999980541,20.399999999804895 
 01/30  03:54:00,20.4,20.4,20.399999999804895,20.399999999804387 
 01/30  03:55:00,20.4,20.399999999999996,20.399999999804387,20.39999999980389 
 01/30  03:56:00,20.4,20.399999999999996,20.39999999980389,20.399999999803389 
 01/30  03:57:00,20.4,20.4,20.399999999803389,20.39999999980288 
 01/30  03:58:00,20.4,20.399999999999996,20.39999999980288,20.399999999802359 
 01/30  03:59:00,20.4,20.4,20.39999999980236,20.39999999980182 
 01/30  04:00:00,20.4,20.4,20.39999999980182,20.39999999980126 
 01/30  04:01:00,20.4,20.399999999999996,20.39999999980126,20.39999999980067 
 01/30  04:02:00,20.4,20.399999999999996,20.399999999800668,20.399999999800046 
 01/30  04:03:00,20.4,20.399999999999996,20.399999999800046,20.39999999979938 
 01/30  04:04:00,20.4,20.4,20.399999999799378,20.39999999979868 
 01/30  04:05:00,20.4,20.4,20.399999999798678,20.399999999797939 
 01/30  04:06:00,20.4,20.4,20.399999999797939,20.399999999797158 
 01/30  04:07:00,20.4,20.4,20.399999999797158,20.399999999796344 
 01/30  04:08:00,20.4,20.4,20.399999999796344,20.399999999795509 
 01/30  04:09:00,20.4,20.4,20.399999999795509,20.399999999794649 
 01/30  04:10:00,20.4,20.399999999999996,20.399999999794649,20.399999999793779 
 01/30  04:11:00,20.4,20.399999999999996,20.399999999793779,20.399999999792898 
 01/30  04:12:00,20.4,20.399999999999996,20.399999999792898,20.399999999792024 
 01/30  04:13:00,20.4,20.399999999999996,20.399999999792024,20.399999999791175 
 01/30  04:14:00,20.4,20.4,20.399999999791175,20.399999999790358 
 01/30  04:15:00,20.4,20.399999999999996,20.399999999790358,20.399999999789594 
 01/30  04:16:00,20.4,20.399999999999996,20.39999999978959,20.399999999788883 
 01/30  04:17:00,20.4,20.4,20.39999999978888,20.399999999788233 
 01/30  04:18:00,20.4,20.4,20.399999999788233,20.399999999787636 
 01/30  04:19:00,20.4,20.399999999999996,20.399999999787636,20.399999999787096 
 01/30  04:20:00,20.4,20.399999999999996,20.3999999997871,20.399999999786613 
 01/30  04:21:00,20.4,20.399999999999996,20.399999999786613,20.399999999786194 
 01/30  04:22:00,20.4,20.4,20.399999999786194,20.399999999785835 
 01/30  04:23:00,20.4,20.399999999999996,20.399999999785835,20.399999999785537 
 01/30  04:24:00,20.4,20.399999999999996,20.399999999785537,20.399999999785299 
 01/30  04:25:00,20.4,20.4,20.399999999785299,20.39999999978513 
 01/30  04:26:00,20.4,20.4,20.39999999978513,20.399999999785036 
 01/30  04:27:00,20.4,20.399999999999996,20.399999999785036,20.399999999785018 
 01/30  04:28:00,20.4,20.399999999999996,20.399999999785018,20.399999999785086 
 01/30  04:29:00,20.4,20.4,20.399999999785086,20.399999999785238 
 01/30  04:30:00,20.4,20.399999999999996,20.399999999785238,20.399999999785476 
 01/30  04:31:00,20.4,20.4,20.39999999978548,20.399999999785796 
 01/30  04:32:00,20.4,20.4,20.399999999785796,20.399999999786208 
 01/30  04:33:00,20.4,20.4,20.399999999786205,20.399999999786698 
 01/30  04:34:00,20.4,20.399999999999996,20.399999999786698,20.399999999787256 
 01/30  04:35:00,20.4,20.399999999999996,20.39999999978725,20.39999999978787 
 01/30  04:36:00,20.4,20.399999999999996,20.39999999978787,20.39999999978853 
 01/30  04:37:00,20.4,20.399999999999996,20.39999999978853,20.399999999789228 
 01/30  04:38:00,20.4,20.399999999999996,20.399999999789228,20.399999999789967 
 01/30  04:39:00,20.4,20.4,20.399999999789967,20.399999999790745 
 01/30  04:40:00,20.4,20.4,20.399999999790745,20.399999999791566 
 01/30  04:41:00,20.4,20.399999999999996,20.399999999791566,20.399999999792429 
 01/30  04:42:00,20.4,20.4,20.399999999792429,20.399999999793324 
 01/30  04:43:00,20.4,20.399999999999996,20.399999999793324,20.399999999794248 
 01/30  04:44:00,20.4,20.399999999999996,20.399999999794248,20.399999999795197 
 01/30  04:45:00,20.4,20.4,20.39999999979519,20.39999999979615 
 01/30  04:46:00,20.4,20.399999999999996,20.39999999979615,20.399999999797108 
 01/30  04:47:00,20.4,20.399999999999996,20.399999999797108,20.399999999798057 
 01/30  04:48:00,20.4,20.399999999999996,20.39999999979806,20.399999999798987 
 01/30  04:49:00,20.4,20.399999999999996,20.399999999798987,20.3999999997999 
 01/30  04:50:00,20.4,20.4,20.3999999997999,20.399999999800789 
 01/30  04:51:00,20.4,20.399999999999996,20.399999999800789,20.39999999980165 
 01/30  04:52:00,20.4,20.399999999999996,20.39999999980165,20.39999999980248 
 01/30  04:53:00,20.4,20.4,20.39999999980248,20.39999999980326 
 01/30  04:54:00,20.4,20.399999999999996,20.39999999980326,20.39999999980399 
 01/30  04:55:00,20.4,20.4,20.399999999803986,20.399999999804654 
 01/30  04:56:00,20.4,20.4,20.399999999804654,20.39999999980526 
 01/30  04:57:00,20.4,20.4,20.39999999980526,20.39999999980581 
 01/30  04:58:00,20.4,20.399999999999996,20.39999999980581,20.399999999806309 
 01/30  04:59:00,20.4,20.4,20.399999999806306,20.39999999980676 
 01/30  05:00:00,20.4,20.4,20.39999999980676,20.399999999807169 
 01/30  05:01:00,20.4,20.4,20.399999999807169,20.39999999980755 
 01/30  05:02:00,20.4,20.399999999999996,20.39999999980755,20.399999999807926 
 01/30  05:03:00,20.4,20.399999999999996,20.399999999807926,20.399999999808295 
 01/30  05:04:00,20.4,20.399999999999996,20.399999999808295,20.399999999808679 
 01/30  05:05:00,20.4,20.399999999999996,20.399999999808679,20.399999999809084 
 01/30  05:06:00,20.4,20.4,20.399999999809084,20.39999999980952 
 01/30  05:07:00,20.4,20.399999999999996,20.39999999980952,20.39999999980999 
 01/30  05:08:00,20.4,20.399999999999996,20.39999999980999,20.39999999981049 
 01/30  05:09:00,20.4,20.4,20.39999999981049,20.399999999811027 
 01/30  05:10:00,20.4,20.4,20.399999999811027,20.399999999811589 
